map_id,trip durations,trip lengths,runtime
instances\experiment\map2_6_19.txt,168,155,0.0066817
instances\experiment\map2_6_190.txt,162,154,0.0059248
instances\experiment\map2_6_191.txt,198,161,0.0072518
instances\experiment\map2_6_192.txt,168,154,0.00477
instances\experiment\map2_6_193.txt,180,154,0.006207
instances\experiment\map2_6_194.txt,168,153,0.006409
instances\experiment\map2_6_195.txt,198,159,0.0065614
instances\experiment\map2_6_196.txt,162,152,0.0058393
instances\experiment\map2_6_197.txt,168,155,0.0061114
instances\experiment\map2_6_198.txt,162,151,0.0047536
instances\experiment\map2_6_199.txt,162,154,0.0065683
instances\experiment\map2_6_2.txt,174,156,0.0081242
instances\experiment\map2_6_20.txt,186,159,0.0054254
instances\experiment\map2_6_200.txt,162,149,0.0067372
instances\experiment\map2_6_201.txt,168,153,0.0040805
instances\experiment\map2_6_202.txt,168,155,0.0057393
instances\experiment\map2_6_203.txt,180,161,0.0066642
instances\experiment\map2_6_204.txt,174,155,0.0066345
instances\experiment\map2_6_205.txt,258,181,0.0072382
instances\experiment\map2_6_206.txt,168,153,0.0143448
instances\experiment\map2_6_207.txt,180,156,0.0057285
instances\experiment\map2_6_208.txt,162,152,0.0116985
instances\experiment\map2_6_209.txt,162,155,0.0057482
instances\experiment\map2_6_21.txt,162,150,0.0048528
instances\experiment\map2_6_210.txt,174,153,0.0063664
instances\experiment\map2_6_211.txt,168,154,0.0064816
instances\experiment\map2_6_212.txt,168,152,0.0064475
instances\experiment\map2_6_213.txt,192,162,0.0060421
instances\experiment\map2_6_214.txt,168,153,0.006149
instances\experiment\map2_6_215.txt,168,152,0.0067868
instances\experiment\map2_6_216.txt,174,155,0.0058209
instances\experiment\map2_6_217.txt,156,154,0.0050051
instances\experiment\map2_6_218.txt,162,149,0.0044087
instances\experiment\map2_6_219.txt,186,157,0.0056236
instances\experiment\map2_6_22.txt,168,156,0.0059279
instances\experiment\map2_6_220.txt,180,158,0.0068037
instances\experiment\map2_6_221.txt,198,163,0.0096817
instances\experiment\map2_6_222.txt,204,153,0.0064098
instances\experiment\map2_6_223.txt,168,155,0.0089272
instances\experiment\map2_6_224.txt,168,153,0.0082943
instances\experiment\map2_6_225.txt,168,153,0.0060378
instances\experiment\map2_6_226.txt,168,155,0.0052976
instances\experiment\map2_6_227.txt,174,152,0.0045517
instances\experiment\map2_6_228.txt,162,149,0.0046785
instances\experiment\map2_6_229.txt,174,158,0.0056635
instances\experiment\map2_6_23.txt,210,162,0.0063731
instances\experiment\map2_6_230.txt,162,153,0.0047978
instances\experiment\map2_6_231.txt,162,150,0.0050529
instances\experiment\map2_6_232.txt,162,150,0.0047253
instances\experiment\map2_6_233.txt,210,174,0.0057546
instances\experiment\map2_6_234.txt,162,152,0.0046698
instances\experiment\map2_6_235.txt,174,154,0.0049057
instances\experiment\map2_6_236.txt,180,159,0.0051836
instances\experiment\map2_6_237.txt,174,151,0.0057517
instances\experiment\map2_6_238.txt,162,153,0.0043802
instances\experiment\map2_6_239.txt,168,154,0.0057508
instances\experiment\map2_6_24.txt,174,157,0.0052089
instances\experiment\map2_6_240.txt,156,149,0.0048153
instances\experiment\map2_6_241.txt,228,171,0.0058515
instances\experiment\map2_6_242.txt,162,154,0.0046798
instances\experiment\map2_6_243.txt,180,156,0.0113241
instances\experiment\map2_6_244.txt,174,155,0.0079865
instances\experiment\map2_6_245.txt,174,155,0.0123509
instances\experiment\map2_6_246.txt,162,156,0.0107672
instances\experiment\map2_6_247.txt,168,154,0.0124575
instances\experiment\map2_6_248.txt,162,149,0.012226
instances\experiment\map2_6_249.txt,168,151,0.0142746
instances\experiment\map2_6_25.txt,168,153,0.0126832
instances\experiment\map2_6_250.txt,156,151,0.0121618
instances\experiment\map2_6_251.txt,174,159,0.012695
instances\experiment\map2_6_252.txt,192,157,0.0183879
instances\experiment\map2_6_253.txt,174,152,0.012633
instances\experiment\map2_6_254.txt,174,155,0.0142554
instances\experiment\map2_6_255.txt,162,151,0.0138927
instances\experiment\map2_6_256.txt,174,156,0.0124119
instances\experiment\map2_6_257.txt,162,150,0.0122235
instances\experiment\map2_6_258.txt,540,269,0.0220377
instances\experiment\map2_6_259.txt,168,157,0.0129183
instances\experiment\map2_6_26.txt,186,158,0.0160424
instances\experiment\map2_6_260.txt,186,154,0.0124943
instances\experiment\map2_6_261.txt,174,154,0.0170238
instances\experiment\map2_6_262.txt,204,158,0.0151021
instances\experiment\map2_6_263.txt,162,150,0.0051509
instances\experiment\map2_6_264.txt,168,156,0.0040695
instances\experiment\map2_6_265.txt,192,157,0.0130288
instances\experiment\map2_6_266.txt,162,150,0.0057929
instances\experiment\map2_6_267.txt,168,151,0.0045112
instances\experiment\map2_6_268.txt,162,155,0.0047233
instances\experiment\map2_6_269.txt,162,151,0.0043598
instances\experiment\map2_6_27.txt,180,155,0.0056159
instances\experiment\map2_6_270.txt,174,157,0.0044574
instances\experiment\map2_6_271.txt,168,154,0.0050814
instances\experiment\map2_6_272.txt,174,158,0.0044007
instances\experiment\map2_6_273.txt,180,159,0.0053214
instances\experiment\map2_6_274.txt,162,152,0.0049453
instances\experiment\map2_6_275.txt,156,150,0.0048597
instances\experiment\map2_6_276.txt,180,154,0.0050065
instances\experiment\map2_6_277.txt,168,150,0.0046136
instances\experiment\map2_6_278.txt,192,161,0.0063239
instances\experiment\map2_6_279.txt,162,151,0.0044282
instances\experiment\map2_6_28.txt,168,151,0.0067623
instances\experiment\map2_6_280.txt,180,154,0.0054988
instances\experiment\map2_6_281.txt,198,160,0.0080502
instances\experiment\map2_6_282.txt,168,157,0.0052598
instances\experiment\map2_6_283.txt,186,155,0.0058428
instances\experiment\map2_6_284.txt,162,151,0.0049658
instances\experiment\map2_6_285.txt,168,151,0.0046192
instances\experiment\map2_6_286.txt,168,150,0.0050274
instances\experiment\map2_6_287.txt,174,155,0.0068926
instances\experiment\map2_6_288.txt,180,160,0.0072708
instances\experiment\map2_6_289.txt,168,153,0.0059064
instances\experiment\map2_6_29.txt,168,155,0.0051862
instances\experiment\map2_6_290.txt,174,155,0.0056311
instances\experiment\map2_6_291.txt,186,157,0.0063322
instances\experiment\map2_6_292.txt,174,162,0.0062965
instances\experiment\map2_6_293.txt,168,154,0.0047138
instances\experiment\map2_6_294.txt,174,156,0.0067646
instances\experiment\map2_6_295.txt,156,151,0.0058846
instances\experiment\map2_6_296.txt,288,189,0.0063192
instances\experiment\map2_6_297.txt,162,149,0.0056589
instances\experiment\map2_6_298.txt,168,151,0.0052353
instances\experiment\map2_6_299.txt,162,154,0.0058025
instances\experiment\map2_6_3.txt,162,148,0.0072024
instances\experiment\map2_6_30.txt,168,156,0.0050319
instances\experiment\map2_6_300.txt,180,159,0.0058924
instances\experiment\map2_6_301.txt,168,155,0.0045586
instances\experiment\map2_6_302.txt,156,150,0.0043214
instances\experiment\map2_6_303.txt,168,158,0.0053506
instances\experiment\map2_6_304.txt,180,154,0.0050772
instances\experiment\map2_6_305.txt,210,171,0.0056146
instances\experiment\map2_6_306.txt,162,149,0.0043087
instances\experiment\map2_6_307.txt,156,152,0.0046089
instances\experiment\map2_6_308.txt,174,155,0.0047232
instances\experiment\map2_6_309.txt,180,155,0.0062258
instances\experiment\map2_6_31.txt,204,159,0.0054616
instances\experiment\map2_6_310.txt,162,152,0.0049805
instances\experiment\map2_6_311.txt,174,156,0.0056935
instances\experiment\map2_6_312.txt,204,152,0.0066347
instances\experiment\map2_6_313.txt,180,155,0.0055195
instances\experiment\map2_6_314.txt,216,171,0.0126373
instances\experiment\map2_6_315.txt,168,155,0.005357
instances\experiment\map2_6_316.txt,174,152,0.0056899
instances\experiment\map2_6_317.txt,162,151,0.0049669
instances\experiment\map2_6_318.txt,222,161,0.0061414
instances\experiment\map2_6_319.txt,204,160,0.0071057
instances\experiment\map2_6_32.txt,174,155,0.005035
instances\experiment\map2_6_320.txt,180,159,0.0066783
instances\experiment\map2_6_321.txt,180,161,0.0044418
instances\experiment\map2_6_322.txt,168,152,0.0052439
instances\experiment\map2_6_323.txt,156,153,0.0046801
instances\experiment\map2_6_324.txt,174,153,0.0062308
instances\experiment\map2_6_325.txt,162,150,0.0047449
instances\experiment\map2_6_326.txt,180,153,0.0065055
instances\experiment\map2_6_327.txt,168,151,0.0095965
instances\experiment\map2_6_328.txt,162,151,0.0099221
instances\experiment\map2_6_329.txt,168,152,0.0050784
instances\experiment\map2_6_33.txt,186,157,0.0149827
instances\experiment\map2_6_330.txt,168,156,0.0108602
instances\experiment\map2_6_331.txt,186,161,0.0068642
instances\experiment\map2_6_332.txt,162,152,0.0067036
instances\experiment\map2_6_333.txt,174,157,0.0078422
instances\experiment\map2_6_334.txt,174,157,0.0087466
instances\experiment\map2_6_335.txt,180,160,0.0135058
instances\experiment\map2_6_336.txt,168,154,0.0083638
instances\experiment\map2_6_337.txt,276,191,0.0122377
instances\experiment\map2_6_338.txt,168,151,0.0125649
instances\experiment\map2_6_339.txt,162,149,0.005362
instances\experiment\map2_6_34.txt,180,153,0.0133733
instances\experiment\map2_6_340.txt,162,151,0.0110956
instances\experiment\map2_6_341.txt,210,153,0.0182237
instances\experiment\map2_6_342.txt,168,156,0.0152517
instances\experiment\map2_6_343.txt,180,154,0.0160676
instances\experiment\map2_6_344.txt,186,165,0.0171826
instances\experiment\map2_6_345.txt,162,152,0.0155284
instances\experiment\map2_6_346.txt,156,149,0.0128425
instances\experiment\map2_6_347.txt,168,155,0.0149523
instances\experiment\map2_6_348.txt,174,155,0.0142623
instances\experiment\map2_6_349.txt,186,161,0.0203377
instances\experiment\map2_6_35.txt,180,157,0.0164135
instances\experiment\map2_6_36.txt,162,151,0.0133036
instances\experiment\map2_6_37.txt,174,152,0.0144875
instances\experiment\map2_6_38.txt,162,154,0.0125062
instances\experiment\map2_6_39.txt,168,152,0.0138326
instances\experiment\map2_6_4.txt,162,151,0.0064705
instances\experiment\map2_6_40.txt,174,153,0.0060818
instances\experiment\map2_6_41.txt,162,151,0.0042256
instances\experiment\map2_6_42.txt,174,154,0.0053609
instances\experiment\map2_6_43.txt,168,154,0.0048058
instances\experiment\map2_6_44.txt,162,152,0.0060154
instances\experiment\map2_6_45.txt,162,149,0.0050853
instances\experiment\map2_6_46.txt,174,155,0.0071453
instances\experiment\map2_6_47.txt,156,152,0.0051211
instances\experiment\map2_6_48.txt,168,155,0.0080675
instances\experiment\map2_6_49.txt,168,155,0.0062127
instances\experiment\map2_6_5.txt,168,152,0.0062627
instances\experiment\map2_6_50.txt,156,149,0.0062418
instances\experiment\map2_6_51.txt,204,156,0.0071197
instances\experiment\map2_6_52.txt,228,177,0.0065303
instances\experiment\map2_6_53.txt,186,156,0.0065259
instances\experiment\map2_6_54.txt,162,154,0.0049702
instances\experiment\map2_6_55.txt,162,151,0.0099526
instances\experiment\map2_6_56.txt,222,170,0.0073962
instances\experiment\map2_6_57.txt,168,154,0.0062307
instances\experiment\map2_6_58.txt,168,155,0.0057332
instances\experiment\map2_6_59.txt,174,154,0.0064517
instances\experiment\map2_6_6.txt,168,153,0.0062621
instances\experiment\map2_6_60.txt,156,152,0.0056681
instances\experiment\map2_6_61.txt,162,148,0.0063443
instances\experiment\map2_6_62.txt,168,151,0.005865
instances\experiment\map2_6_63.txt,186,154,0.0132372
instances\experiment\map2_6_64.txt,162,151,0.0041686
instances\experiment\map2_6_65.txt,174,156,0.0069607
instances\experiment\map2_6_66.txt,162,152,0.011252
instances\experiment\map2_6_67.txt,180,151,0.007331
instances\experiment\map2_6_68.txt,162,154,0.0048357
instances\experiment\map2_6_69.txt,180,160,0.0053958
instances\experiment\map2_6_7.txt,174,157,0.0067467
instances\experiment\map2_6_70.txt,162,149,0.0057941
instances\experiment\map2_6_71.txt,174,154,0.0063491
instances\experiment\map2_6_72.txt,168,158,0.0044253
instances\experiment\map2_6_73.txt,210,162,0.00551
instances\experiment\map2_6_74.txt,174,155,0.0051076
instances\experiment\map2_6_75.txt,192,158,0.0062127
instances\experiment\map2_6_76.txt,162,152,0.0066621
instances\experiment\map2_6_77.txt,168,153,0.0056826
instances\experiment\map2_6_78.txt,180,164,0.0061837
instances\experiment\map2_6_79.txt,168,155,0.005796
instances\experiment\map2_6_8.txt,162,151,0.0051429
instances\experiment\map2_6_80.txt,162,153,0.0044773
instances\experiment\map2_6_81.txt,174,153,0.0139292
instances\experiment\map2_6_82.txt,180,159,0.0191649
instances\experiment\map2_6_83.txt,168,155,0.0071231
instances\experiment\map2_6_84.txt,168,152,0.0043848
instances\experiment\map2_6_85.txt,162,150,0.0118093
instances\experiment\map2_6_86.txt,174,156,0.0052541
instances\experiment\map2_6_87.txt,222,175,0.0068109
instances\experiment\map2_6_88.txt,174,158,0.0063405
instances\experiment\map2_6_89.txt,156,147,0.013601
instances\experiment\map2_6_9.txt,168,151,0.0154962
instances\experiment\map2_6_90.txt,198,165,0.0180784
instances\experiment\map2_6_91.txt,156,151,0.0136507
instances\experiment\map2_6_92.txt,174,154,0.0165513
instances\experiment\map2_6_93.txt,150,146,0.0128659
instances\experiment\map2_6_94.txt,174,158,0.0153252
instances\experiment\map2_6_95.txt,372,235,0.0234772
instances\experiment\map2_6_96.txt,192,156,0.0184104
instances\experiment\map2_6_97.txt,186,162,0.0147632
instances\experiment\map2_6_98.txt,180,157,0.0160715
instances\experiment\map2_6_99.txt,162,153,0.0157991
instances\experiment\map3_10_0.txt,350,284,0.0433382
instances\experiment\map3_10_1.txt,320,264,0.0286824
instances\experiment\map3_10_10.txt,340,272,0.0365478
instances\experiment\map3_10_100.txt,340,283,0.0275153
instances\experiment\map3_10_101.txt,310,281,0.0285824
instances\experiment\map3_10_102.txt,750,341,0.0430323
instances\experiment\map3_10_103.txt,340,273,0.0261972
instances\experiment\map3_10_104.txt,320,273,0.0293698
instances\experiment\map3_10_105.txt,330,283,0.0107877
instances\experiment\map3_10_106.txt,310,270,0.0116763
instances\experiment\map3_10_107.txt,300,267,0.0092209
instances\experiment\map3_10_108.txt,590,338,0.0150774
instances\experiment\map3_10_109.txt,330,270,0.0094249
instances\experiment\map3_10_11.txt,330,269,0.0098304
instances\experiment\map3_10_110.txt,370,288,0.0102
instances\experiment\map3_10_111.txt,330,268,0.0105093
instances\experiment\map3_10_112.txt,490,316,0.0124341
instances\experiment\map3_10_113.txt,360,270,0.0098207
instances\experiment\map3_10_114.txt,340,268,0.0125169
instances\experiment\map3_10_115.txt,310,264,0.0116244
instances\experiment\map3_10_116.txt,310,263,0.0102685
instances\experiment\map3_10_117.txt,380,297,0.024272
instances\experiment\map3_10_118.txt,330,278,0.0115135
instances\experiment\map3_10_119.txt,340,273,0.0229995
instances\experiment\map3_10_12.txt,500,313,0.011899
instances\experiment\map3_10_120.txt,410,281,0.0097934
instances\experiment\map3_10_121.txt,450,305,0.0105145
instances\experiment\map3_10_122.txt,330,265,0.0117641
instances\experiment\map3_10_123.txt,320,277,0.0084602
instances\experiment\map3_10_124.txt,320,268,0.0198736
instances\experiment\map3_10_125.txt,310,268,0.0113062
instances\experiment\map3_10_126.txt,330,274,0.0124963
instances\experiment\map3_10_127.txt,460,311,0.0108485
instances\experiment\map3_10_128.txt,400,283,0.0133724
instances\experiment\map3_10_129.txt,340,275,0.0106464
instances\experiment\map3_10_13.txt,320,263,0.0103493
